post_id,post_name,post_author,post_date,post_type,post_status,post_tags,post_title,post_content,post_category,numagencia,destacado,antiguedad,"Tipo oferta",keypromo,opcioncompra,latitud,altitud,aseos,banyos,carpinteria,carpinext,comunidadincluida,tbano,tcocina,tfachada,tpostigo,tinterior,distmar,conservacion,habdobles,habitaciones,m_cons,m_parcela,m_uties,m_cocina,m_comedor,m_terraza,numplanta,orientacion,salon,suelo,precioinmo,precioalq,ref,accion,ciudad,cp,zona,adaptadominus,airecentral,aire_con,alarma,alarmaincendio,alarmarobo,arma_empo,ascensor,balcon,bar,barbacoa,cajafuerte,calefacentral,calefaccion,chimenea,cocina_inde,descalcificador,diafano,electro,esquina,galeria,plaza_gara,garajedoble,gasciudad,gimnasio,habjuegos,hidromasaje,jacuzzi,lavanderia,linea_tlf,luminoso,muebles,ojobuey,parking,patio,piscina_com,piscina_prop,preinstaacc,primera_line,puerta_blin,satelite,sauna,solarium,sotano,tv,terraza,terrazaacris,todoext,trastero,urbanizacion,vestuarios,video_port,vistasalmar,energialetra,energiarecibido,descrip1,titulo1,titulo2,descrip2,numfotos,foto1,foto2
4290167,"PLANTA BAJA EN VENTA DE 4 HABITACIONES EN SANT JOAN DE VILATORRADA",editor@davidberruezo.com,,post,publish,"Planta baja","PLANTA BAJA EN VENTA DE 4 HABITACIONES EN SANT JOAN DE VILATORRADA","Piso en planta baja en venta en Sant Joan de Vilatorrada zona Esglèsia de 155 m2 útiles. Está todo por reformar, dispone 2 habitaciones dobles y 2 habitaciones sencillas, un trastero de 20m2 y patio de 20m2. El resto de la vivienda está por acabar. Ideal para acabar a su gusto!~~PISO EN PLANTA BAJA EN VENTA!","Planta baja",3377,0,1966,"Planta baja",0,41.7430952,41.7430952,1.8058518000000277,0,0,,,0,,,,,"Está todo por reformar y por acabar, es un bajo (local) pero está escriturado como piso. El piso está todo por acabar, sólo están hechas las habitaciones. Tiene material de construcción que lo dejaría.~Tiene puerta de garaje, se podría hacer garaje directo a la vivienda.~Los permisos de obra están caducados.~Patio de 20m2~PRECIO NEGOCIABLE",0,"Para reformar",2,2,171,0,155,0,0,0,0,,0,,111000,0,AM01344,Vender,"Sant Joan de Vilatorrada",08250,Esglèsia,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,G,2,"Piso en planta baja en venta en Sant Joan de Vilatorrada zona Esglèsia de 155 m2 útiles. Está todo por reformar, dispone 2 habitaciones dobles y 2 habitaciones sencillas, un trastero de 20m2 y patio de 20m2. El resto de la vivienda está por acabar. Ideal para acabar a su gusto!~~PISO EN PLANTA BAJA EN VENTA!","PLANTA BAJA EN VENTA DE 4 HABITACIONES EN SANT JOAN DE VILATORRADA",,,12,https://fotos5.apinmo.com/3377/4290167/3-1.jpg,https://fotos5.apinmo.com/3377/4290167/3-2.jpg
4322424,"CHALET SEMINUEVO EN VENTA TODO EN UNA PLANTA CON 4 HABITACIONES DOBLES EN NAVARCLES",editor@davidberruezo.com,,post,publish,Chalet,"CHALET SEMINUEVO EN VENTA TODO EN UNA PLANTA CON 4 HABITACIONES DOBLES EN NAVARCLES","Chalet seminuevo  de diseño en venta en Navarcles .  188 m2 construidos  en  623 m2 de  de parcela. Con cocina, comedor de 35m2, 4 habitaciones dobles, 2 baños, lavadero, trastero y garaje de 25m2.  Con Jardin y piscina! Fantástica casa, muy amplia y todo en una planta!!!~~OPORTUNIDAD CHALET  DE DISEÑO SEMINUEVO TODO EN UNA PLANTA!!!~",Chalet,3377,1,2011,Chalet,0,41.756011,41.756011,1.9125993000000108,0,2,,,0,,,,,"La calefacción es eléctrica pero la montaría de gas-oil o gas, la pre-instalación está hecha.~Cédula si. LA CASA NO ESTÁ ESCRITURADA, ACTUALMENTE SOLO CONSTA EL TERRENO, EN PRINCIPIO TIENEN PENDIENTE DE ESCRITURARLA ELLOS.~LA CASA ES MUY CHULA, TODA EN UNA PLANTA. ES MUY GRANDE Y GUAPA",0,"Semi nuevo",4,0,188,623,163,16,35,200,1,,1,,370000,0,AM01354,Vender,Navarcles,08270,Piscinas,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,3,0,0,2,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,G,2,"Chalet seminuevo  de diseño en venta en Navarcles .  188 m2 construidos  en  623 m2 de  de parcela. Con cocina, comedor de 35m2, 4 habitaciones dobles, 2 baños, lavadero, trastero y garaje de 25m2.  Con Jardin y piscina! Fantástica casa, muy amplia y todo en una planta!!!~~OPORTUNIDAD CHALET  DE DISEÑO SEMINUEVO TODO EN UNA PLANTA!!!~","CHALET SEMINUEVO EN VENTA TODO EN UNA PLANTA CON 4 HABITACIONES DOBLES EN NAVARCLES",,,29,https://fotos5.apinmo.com/3377/4322424/2-1.jpg,https://fotos5.apinmo.com/3377/4322424/2-2.jpg
4325762,"PLAZA DE PÁRKING PARA COCHE PEQUEÑO TOCANDO A LAS BASES DE MANRESA",editor@davidberruezo.com,,post,publish,Parking,"PLAZA DE PÁRKING PARA COCHE PEQUEÑO TOCANDO A LAS BASES DE MANRESA","Parking para coche pequeño  en Manresa zona Bases de Manresa de 4m2, de fácil acceso. Puerta automático. Pecio rebajado!~~~PÁRKING ECONÓMICO!~",Parking,3377,0,1992,Parking,0,41.7357449,41.7357449,1.833450599999992,0,0,,,1,,,,,"Plaza de párking  de 4 metros, de fácil acceso y sin rampa, solo hay 3 coches en la comunidad.~Plaza Nº 2~puerta automática .Tenemos mando~",0,"Buen estado",0,0,8,0,0,0,0,0,0,,0,,7000,0,AM01355,Vender,Manresa,08243,"Bases de Manresa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,3,"Parking para coche pequeño  en Manresa zona Bases de Manresa de 4m2, de fácil acceso. Puerta automático. Pecio rebajado!~~~PÁRKING ECONÓMICO!~","PLAZA DE PÁRKING PARA COCHE PEQUEÑO TOCANDO A LAS BASES DE MANRESA",,,1,https://fotos5.apinmo.com/3377/4325762/1-1.jpg,
4326421,"DÚPLEX SEMINUEVO EN VENTA DE 86M2 ÚTILES ZONA VALLDAURA DE MANRESA",editor@davidberruezo.com,,post,publish,Dúplex,"DÚPLEX SEMINUEVO EN VENTA DE 86M2 ÚTILES ZONA VALLDAURA DE MANRESA","Dúplex seminuevo en venta en Manresa zona Valldaura de 86m2 útiles. Planta baja con comedor de 20m2, cocina, una habitación doble, lavadero y baño. Primera planta con estudio de 13m2, un baño y una habitación doble con salida a terraza de 24m2. Equipado con bamba de calor y frío en todas las estancias. Zona tranquila y cerca del centro de Manresa.~~DÚPLEX EN VENTA SEMINUEVO!~",Dúplex,3377,0,2005,Dúplex,0,41.7234302,41.7234302,1.819317700000056,0,2,,,0,,,,,"Estufa de pelle (a negociar) biomasa. Bomba de calor y frío en todas las estancias. Agua caliente con calentador eléctrico.~P:B: coedor, cocina, una habitación, lavadero y baño~P.1. Estudio, baño y habitación con salida a terraza~~CEDULA  CHB7636105006~~67constr./55 utiles P.B.~36 constr./30 útiles P.1.~El piso está bien pero es pequeño~HIPOTECA 86000€ A FAVOR DE SANTANDER",0,"Semi nuevo",2,0,104,0,86,9,20,24,0,,0,,136000,0,AM01357,Vender,Manresa,08240,Valldaura,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,G,2,"Dúplex seminuevo en venta en Manresa zona Valldaura de 86m2 útiles. Planta baja con comedor de 20m2, cocina, una habitación doble, lavadero y baño. Primera planta con estudio de 13m2, un baño y una habitación doble con salida a terraza de 24m2. Equipado con bamba de calor y frío en todas las estancias. Zona tranquila y cerca del centro de Manresa.~~DÚPLEX EN VENTA SEMINUEVO!~","DÚPLEX SEMINUEVO EN VENTA DE 86M2 ÚTILES ZONA VALLDAURA DE MANRESA",,,16,https://fotos5.apinmo.com/3377/4326421/3-1.jpg,https://fotos5.apinmo.com/3377/4326421/3-2.jpg
4347893,"PISO SEMINUEVO EN VENTA CON PÁRKING  Y TRASTER INLCUIDOS EN MANRESA",editor@davidberruezo.com,,post,publish,Piso,"PISO SEMINUEVO EN VENTA CON PÁRKING  Y TRASTER INLCUIDOS EN MANRESA","Piso seminuevo en venta en Manresa zona Carrer Francesc Moragues, de 95 m2. Con cocina, comedor de 20 m2 con aire acondicionado,  una habitación doble con vestidor, dos habitaciones sencillas, dos baños (uno en la suite), balcón y lavadero. Incluye plaza de párking para coche y moto y trastero en la misma finca. Muebles opcionales. Oportunidad! Piso seminuevo muy bien comunicado y con colegios, zonas infantiles, tren ... a un paso!~~OPORTUNIDAD PISO SEMINUEVO CON PARKING Y TRASTERO CERCA DEL CENTRO!~",Piso,3377,0,2002,Piso,0,41.722673,41.722673,1.8157215999999607,0,2,,,0,,,,,"Habitación de matrimonio con vestidor. Persiana del comedor eléctrica. Toldo en el balcón.~Muebles opcionales por 20000€ aprox.~Precio 150000€ con párking y trastero~Cédula CHB100730418~HIPOTECA A FAVOR DEL BBVA 89000€",0,"Semi nuevo",1,2,95,0,82,9,20,0,0,,0,,156000,0,AM01358,Vender,Manresa,08241,"Carrer Francesc Moragues",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,G,2,"Piso seminuevo en venta en Manresa zona Carrer Francesc Moragues, de 95 m2. Con cocina, comedor de 20 m2 con aire acondicionado,  una habitación doble con vestidor, dos habitaciones sencillas, dos baños (uno en la suite), balcón y lavadero. Incluye plaza de párking para coche y moto y trastero en la misma finca. Muebles opcionales. Oportunidad! Piso seminuevo muy bien comunicado y con colegios, zonas infantiles, tren ... a un paso!~~OPORTUNIDAD PISO SEMINUEVO CON PARKING Y TRASTERO CERCA DEL CENTRO!~","PISO SEMINUEVO EN VENTA CON PÁRKING  Y TRASTER INLCUIDOS EN MANRESA",,,17,https://fotos5.apinmo.com/3377/4347893/3-1.jpg,https://fotos5.apinmo.com/3377/4347893/3-2.jpg
4360205,"PLAZA DE PÁRKING PARA MOTO EN VENTA ZONA SGDA FAMILIA DE MANRESA",editor@davidberruezo.com,,post,publish,"Parking de moto","PLAZA DE PÁRKING PARA MOTO EN VENTA ZONA SGDA FAMILIA DE MANRESA","Plaza de Parking de moto en venta en Manresa zona Sagrada Familia, de 10 m2 y con entrada al párking sin rampa y con mando a distáncia. ~~OPORTUNIDAD! PLAZA DE PÁRKING PARA MOTO EN MANRESA!~","Parking de moto",3377,0,1969,"Parking de moto",0,41.7273023,41.7273023,1.8379488000000492,0,0,,,0,,,,,"LA PLAZA DE PÁRKING QUEDA LIBRE A PARTIR DEL 30 DE NOVIEMBRE~PLAZA Nº 12~SITUADA EN LA CALLE SAGRADA FAMILIA, 3 DE MANRESA~10M2 Y LA ENTRADA DEL PÁRKING NO TIENE RAMPA ES A PIE DE CALLE. DISPONE DE MANDO A DISTÁNCIA.~~",0,"De origen",0,0,10,0,0,0,0,0,0,,0,,7500,0,AM01365,Vender,Manresa,08243,"Sagrada Familia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,3,"Plaza de Parking de moto en venta en Manresa zona Sagrada Familia, de 10 m2 y con entrada al párking sin rampa y con mando a distáncia. ~~OPORTUNIDAD! PLAZA DE PÁRKING PARA MOTO EN MANRESA!~","PLAZA DE PÁRKING PARA MOTO EN VENTA ZONA SGDA FAMILIA DE MANRESA",,,1,https://fotos5.apinmo.com/3377/4360205/1-1.jpg,
4365363,"LOCAL EN ALQUILER PARA OFICINA DE 230M2 ZONA CALLE BARCELONA DE MANRESA",editor@davidberruezo.com,,post,publish,Oficina,"LOCAL EN ALQUILER PARA OFICINA DE 230M2 ZONA CALLE BARCELONA DE MANRESA","Oficina en alquiler en Manresa zona Calle Barcelona de 230 m2. Distribuida en 2 despachos de 15m2 cada uno, un espacio diáfano, dos aseos, de hombre y mujer ambos adaptados para minusválidos y una terraza de 80m2. Local reformado, muy luminoso y todo exterior, con aire acondicionado y bomba de calor en todas las salas. Gastos de comunidad y IBI incluidos en el precio del alquiler.~~PRECIO: 1100€~~OPORTUNIDAD OFICINA MUY ÁMPLIA EN ALQUILER!~~",Oficina,3377,0,1999,Oficina,0,41.7345961,41.7345961,1.8232135000000653,2,0,,,1,,,,,"C/BARCELONA, 75  1º  2/3/4~230M2 con tres accesos. Totalmente preparado con instalación eléctrica y de telecomunicaciones de gran calidad. Dos despachos de 15m2 cada uno, el resto en espacio diáfano con columnas de trabajo. Dos baños adaptados a minusválidos.~Gran terraza de 80m2. Muy luminoso y todo exterior. Aa y bomba de calor en todas las salas.(siete en total) Instalaciones nuevas con fuerza y preparad para alojo de servidor.Cortinas en todas las ventanas~~ALQUILER: 1100€ + IVA~FIANZA: 2 MESES~HONORARIOS: SOLO INQUILINO~100€ DE CONTRATO A PAGAR POR EL INQUILINO~BASURAS A CARGO DEL INQUILINO~~NO quiere que se haga ninguna reforma u obra~Luz de alta~Agua de baja pero si hay instalación.~Lo enseña M. Angeles por las mañanas, de 9h  a 13h, oficina en calle Barcelona, 73 A   Tel. 692676972",0,Reformado,0,0,230,0,200,0,0,80,0,,0,,0,1100,AM01366,Alquilar,Manresa,08242,"Carrer Barcelona",0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,G,2,"Oficina en alquiler en Manresa zona Calle Barcelona de 230 m2. Distribuida en 2 despachos de 15m2 cada uno, un espacio diáfano, dos aseos, de hombre y mujer ambos adaptados para minusválidos y una terraza de 80m2. Local reformado, muy luminoso y todo exterior, con aire acondicionado y bomba de calor en todas las salas. Gastos de comunidad y IBI incluidos en el precio del alquiler.~~PRECIO: 1100€~~OPORTUNIDAD OFICINA MUY ÁMPLIA EN ALQUILER!~~","LOCAL EN ALQUILER PARA OFICINA DE 230M2 ZONA CALLE BARCELONA DE MANRESA",,,17,https://fotos5.apinmo.com/3377/4365363/5-1.jpg,https://fotos5.apinmo.com/3377/4365363/5-2.jpg
4365434,"LOCAL PARA OFICINA EN ALQUILER POR 1000€/MES EN ZONA DE CALLE BARCELONA DE MANRESA",editor@davidberruezo.com,,post,publish,Oficina,"LOCAL PARA OFICINA EN ALQUILER POR 1000€/MES EN ZONA DE CALLE BARCELONA DE MANRESA","Oficina en alquiler en Manresa zona Calle Barcelona de 393 m2. Un local por obrar con un patio de  85 m2. Suelos de gres y carpinteria exterior de aluminio con vidrios dobles. Muy luminoso y con gastos de comunidad y IBI inlcuidos en el precio del alquiler. Ideal para realizar las distribuciones a convenir según el uso.~~PRECIO: 1000€ ~~OPORTUNIDAD! OFICINA EN ALQUILER EN MANRESA!~~",Oficina,3377,0,1995,Oficina,0,41.73396839999999,41.73396839999999,1.8228317000000516,0,0,,,1,,,,,"Planta sencera amb 4 punts d'accés. Molt lluminños i amb pati de 85m2.~Està per estrenar. Només parets, sostres i terres.~393m2 per fer al teu seu gust.~~PRECIO: 1000€ + IVA~FIANZA: 2 MESES~HONORARIOS: 1 MES INQUILINO + 100€ DE CONTRATO~CARENCIA: 6 MESES NEGOCIABLES~BASURAS A CARGO DEL INQUILINO~~",0,"Para reformar",0,0,393,0,343,0,0,85,0,,0,,0,1000,AM01367,Alquilar,Manresa,08242,"Carrer Barcelona",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,G,2,"Oficina en alquiler en Manresa zona Calle Barcelona de 393 m2. Un local por obrar con un patio de  85 m2. Suelos de gres y carpinteria exterior de aluminio con vidrios dobles. Muy luminoso y con gastos de comunidad y IBI inlcuidos en el precio del alquiler. Ideal para realizar las distribuciones a convenir según el uso.~~PRECIO: 1000€ ~~OPORTUNIDAD! OFICINA EN ALQUILER EN MANRESA!~~","LOCAL PARA OFICINA EN ALQUILER POR 1000€/MES EN ZONA DE CALLE BARCELONA DE MANRESA",,,8,https://fotos5.apinmo.com/3377/4365434/4-1.jpg,https://fotos5.apinmo.com/3377/4365434/4-2.jpg
4392518,"LOCAL EN ALQUILER DE 70M2 ZONA CALLE BARCELONA DE MANRESA POR 500€/MES",editor@davidberruezo.com,,post,publish,"Local comercial","LOCAL EN ALQUILER DE 70M2 ZONA CALLE BARCELONA DE MANRESA POR 500€/MES","Local comercial en alquiler en Manresa zona Calle Barcelona, de 70 m2. Rectangular, diáfano y para obrar según activad o negocio. Dispone de salida de humos y persiana. Situado a un paso del centro de Manresa!~~PRECIO: 500€ (GASTOS DE COMUNIDAD Y IBI INLCUIDOS)~~OPORTUNIDAD! LOCAL EN ALQUILER A UN PASO DEL CENTRO DE MANRESA!","Local comercial",3377,0,2005,"Local comercial",0,41.7341099861712,41.7341099861712,1.82287471782899,0,0,,,1,,,,,"Local rectangular totalmente diáfano con salida de humos. Persiana manual de 3 mts de ancho. ~PRECIO: 500€ + IVA~FIANZA: 2 MESES~HONORARIOS: 1 MES INQUILINO + 100€ DE CONTRATO~CARENCIA: 6 MESES NEGOCIABLES~BASURAS A CARGO DEL INQUILINO~~Lo enseña M. Angels por las mañanas de 9h a 13h. Oficina en C/Barcelona, 73 A  Tel. 692676972",0,"Para reformar",0,0,70,0,67,0,0,0,0,,0,,0,500,AM01377,Alquilar,Manresa,08242,"Carrer Barcelona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,2,"Local comercial en alquiler en Manresa zona Calle Barcelona, de 70 m2. Rectangular, diáfano y para obrar según activad o negocio. Dispone de salida de humos y persiana. Situado a un paso del centro de Manresa!~~PRECIO: 500€ (GASTOS DE COMUNIDAD Y IBI INLCUIDOS)~~OPORTUNIDAD! LOCAL EN ALQUILER A UN PASO DEL CENTRO DE MANRESA!","LOCAL EN ALQUILER DE 70M2 ZONA CALLE BARCELONA DE MANRESA POR 500€/MES",,,6,https://fotos5.apinmo.com/3377/4392518/2-1.jpg,https://fotos5.apinmo.com/3377/4392518/2-2.jpg
4392529,"PLAZA DE PÁRKING PARA MOTO EN VENTA ZONA BASES DE MANRESA POR 9500€",editor@davidberruezo.com,,post,publish,"Parking de moto","PLAZA DE PÁRKING PARA MOTO EN VENTA ZONA BASES DE MANRESA POR 9500€","Plaza de Párking de moto en venta en Manresa zona de las Bases. Muy bien situada y con mando a distáncia.~~PRECIO: 9500€~~PLAZA DE PÁRKING PARA MOTO EN VENTA EN LAS BASES DE MANRESA!~","Parking de moto",3377,0,1994,"Parking de moto",0,0,0,0,0,0,,,0,,,,,"Plaza de párking para moto en alquiler en las Bases 27-31~Plaza nº 8~Traerán el mando~",0,"De origen",0,0,10,0,10,0,0,0,0,,0,,9500,0,AM01380,Vender,Manresa,08240,"Bases de Manresa",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,3,"Plaza de Párking de moto en venta en Manresa zona de las Bases. Muy bien situada y con mando a distáncia.~~PRECIO: 9500€~~PLAZA DE PÁRKING PARA MOTO EN VENTA EN LAS BASES DE MANRESA!~","PLAZA DE PÁRKING PARA MOTO EN VENTA ZONA BASES DE MANRESA POR 9500€",,,2,https://fotos5.apinmo.com/3377/4392529/1-1.jpg,https://fotos5.apinmo.com/3377/4392529/1-2.jpg
4399735,"CASA SEMINUEVA EN VENTA DE 3 HAB. ASCENSOR Y GRAN GARAJE EN EL CENTRO DE SANT FRUITÓS",editor@davidberruezo.com,,post,publish,Casa,"CASA SEMINUEVA EN VENTA DE 3 HAB. ASCENSOR Y GRAN GARAJE EN EL CENTRO DE SANT FRUITÓS","Casa seminueva en venta  con Ascensor en Sant Fruitos de Bages zona Centro de 289 m2 construidos y 183 m2 de superficie de parcela. Con cocina, comedor de 20 m2, 2 habitaciones dobles, 1 habitación sencilla, 1 baño con plato de ducha, 1 baño con bañera, estudio de 35m2, lavadero y ámplia terraza de 50m2. Acabados de alta calidad, luminosa y muy bien situada!~~FANTÁSTICA CASA DE LUJO SEMINUEVA EN VENTA EN SANT FRUITÓS DE BAGES CON ASCENSOR Y GRAN GARAJE!~",Casa,3377,0,2006,Casa,0,41.75322999999999,41.75322999999999,1.8728099999999586,0,2,,,0,,,,,"P.B. Garaje~P.1. Comedor y cocina con salida a terraza, 3 habitaciones, 2 baños.~P.3. Estudio~Acabados de alta calidad y suelo de pizarra porcelánica~HIPOTECA PENDIENTE 189000€ A FAVOR DE BANCO SANTANDER",0,"Semi nuevo",2,1,289,183,251,7,20,50,0,,0,,299000,0,AM01385,Vender,"Sant Fruitos de Bages",08272,Centre,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,3,0,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,G,2,"Casa seminueva en venta  con Ascensor en Sant Fruitos de Bages zona Centro de 289 m2 construidos y 183 m2 de superficie de parcela. Con cocina, comedor de 20 m2, 2 habitaciones dobles, 1 habitación sencilla, 1 baño con plato de ducha, 1 baño con bañera, estudio de 35m2, lavadero y ámplia terraza de 50m2. Acabados de alta calidad, luminosa y muy bien situada!~~FANTÁSTICA CASA DE LUJO SEMINUEVA EN VENTA EN SANT FRUITÓS DE BAGES CON ASCENSOR Y GRAN GARAJE!~","CASA SEMINUEVA EN VENTA DE 3 HAB. ASCENSOR Y GRAN GARAJE EN EL CENTRO DE SANT FRUITÓS",,,25,https://fotos5.apinmo.com/3377/4399735/2-1.jpg,https://fotos5.apinmo.com/3377/4399735/2-2.jpg
4407589,"FANTÁSTICA CASA SEMINUEVA EN VENTA DE 4 HABITACIONES Y ÁMPLIO GARAJE EN ARTÉS",editor@davidberruezo.com,,post,publish,Casa,"FANTÁSTICA CASA SEMINUEVA EN VENTA DE 4 HABITACIONES Y ÁMPLIO GARAJE EN ARTÉS","Casa seminueva en venta en Artés zona  C/ Barquera de 396 m2 construidos y 151 m2 de superficie de parcela. Amplia cocina office de 16m2 con salida a terraza, comedor de 35m2, 2 habitaciones dobles, 2 habitaciones sencillas, 2 baños con bañera de hidromasaje (1 suite), 1 baño con plato de ducha, estudio de 38m2, trastero, terraza y balcón. Gran garaje de 130m2. Equipada con portero automático en todas las plantas, puerta blindada, aire acondicionado con bomba de calor en comedor y estudio y armarios empotrados.  IDEAL FAMILIAS!!!~~FANTÁSTICA CASA SEMINUEVA EN VENTA EN ARTÉS!~",Casa,3377,0,2003,Casa,0,41.79983000000001,41.79983000000001,1.954939999999965,0,3,,,0,,,,,"P.B. Garaje y trastero~P.1. Cocina con salida a terraza, balcón y lavabo.~P.2. 4 habitaciones (2 con armarios empotrados) y pasillo con armarios empotrados, 2 baños.~P.3. Estudio y terraza~HIPOTECA 275000€ A FAVOR BANCO SANTANDER~~COLABORADOR TECNOCASA. ~EL 25% DE LA COMISIÓN ES PARA TALOCASA",0,"Semi nuevo",2,2,396,151,344,16,35,65,0,,0,,395000,0,AM01386,Vender,Artes,08271,Centre,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,0,0,3,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,0,0,0,0,G,2,"Casa seminueva en venta en Artés zona  C/ Barquera de 396 m2 construidos y 151 m2 de superficie de parcela. Amplia cocina office de 16m2 con salida a terraza, comedor de 35m2, 2 habitaciones dobles, 2 habitaciones sencillas, 2 baños con bañera de hidromasaje (1 suite), 1 baño con plato de ducha, estudio de 38m2, trastero, terraza y balcón. Gran garaje de 130m2. Equipada con portero automático en todas las plantas, puerta blindada, aire acondicionado con bomba de calor en comedor y estudio y armarios empotrados.  IDEAL FAMILIAS!!!~~FANTÁSTICA CASA SEMINUEVA EN VENTA EN ARTÉS!~","FANTÁSTICA CASA SEMINUEVA EN VENTA DE 4 HABITACIONES Y ÁMPLIO GARAJE EN ARTÉS",,,35,https://fotos5.apinmo.com/3377/4407589/2-1.jpg,https://fotos5.apinmo.com/3377/4407589/2-2.jpg
4416032,"LOCAL COMERCIAL EN ALQUILER DE 199M2 ZONA ESTACIÓN AUTOBUSES DE MANRESA POR 900€",editor@davidberruezo.com,,post,publish,"Local comercial","LOCAL COMERCIAL EN ALQUILER DE 199M2 ZONA ESTACIÓN AUTOBUSES DE MANRESA POR 900€","Local comercial en alquiler, para reformar, en Manresa zona estación autobuses de 199m2 útiles. Local muy ámplico con una recepción de 20m2, 4 despachos, una sala de unos 65m2 y 2 aseos. Equipado con aire acondicionado y bomba de calor. Muy bien situado, al lado de centros médicos y de la estación de tren y autobuses. Contadores dados de alta.~~PRECIO: 900€ (GASTOS DE COMUNIDAD Y IBI INCLUIDOS)~~OPORTUNIDAD! LOCAL COMERCIAL EN ALQUILER !!!~","Local comercial",3377,0,1988,"Local comercial",0,41.7308897,41.7308897,1.8333153999999467,2,0,,,1,,,,,"Hall 20m2, despacho de 10m2, despacho de 8m2, despacho de 7m2, despacho de 7m2, sala de unos 65m2 con columnas.~Tiene caldera de agua caliente~No tiene salida de humos~Instalación eléctrica nueva~IBI 811€/AÑO INCLUIDO EN EL PRECIO DE ALQUILER~COMUNIDAD 120€/AÑO INCLUIDA EN EL PRECIO DE ALQUILER~TIENE PERSIANA~El local es grande, ideal despachos.~ALQUILER 900€ + IVA~FIANZA 2 MESES~SE PODRÍA DEJAR CARENCIA PARA ARREGLARLO, A NEGOCIAR.~HONORARIOS: 1 MES INQUILINO / 1 MES PROPIETARIO",0,"Para reformar",0,0,234,0,199,0,0,0,0,,0,,0,900,AM01387,Alquilar,Manresa,08240,"Carretera de Vic",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,2,"Local comercial en alquiler, para reformar, en Manresa zona estación autobuses de 199m2 útiles. Local muy ámplico con una recepción de 20m2, 4 despachos, una sala de unos 65m2 y 2 aseos. Equipado con aire acondicionado y bomba de calor. Muy bien situado, al lado de centros médicos y de la estación de tren y autobuses. Contadores dados de alta.~~PRECIO: 900€ (GASTOS DE COMUNIDAD Y IBI INCLUIDOS)~~OPORTUNIDAD! LOCAL COMERCIAL EN ALQUILER !!!~","LOCAL COMERCIAL EN ALQUILER DE 199M2 ZONA ESTACIÓN AUTOBUSES DE MANRESA POR 900€",,,15,https://fotos5.apinmo.com/3377/4416032/2-1.jpg,https://fotos5.apinmo.com/3377/4416032/2-2.jpg
